t,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw,power.limit,clocks.sm,temperature.gpu
9928.97,100,49,45851,81920,272.86,400.00,1395,48
9939.0,100,50,45851,81920,345.48,400.00,1410,50
9949.02,100,51,45851,81920,253.39,400.00,1410,46
9959.05,100,57,45851,81920,257.16,400.00,1410,44
9969.08,100,55,45851,81920,351.47,400.00,1410,50
9979.12,100,49,45851,81920,346.52,400.00,1410,50
9989.15,100,54,45851,81920,341.16,400.00,1410,50
9999.17,100,59,45851,81920,175.29,400.00,1410,47
10009.2,100,58,45851,81920,270.13,400.00,1410,45
10019.23,100,60,45851,81920,273.29,400.00,1410,45
10029.26,100,44,45851,81920,376.27,400.00,1410,53
10039.29,100,50,45851,81920,332.21,400.00,1410,51
10049.33,100,50,45851,81920,320.50,400.00,1410,51
10059.36,100,54,45851,81920,254.52,400.00,1410,45
10069.38,100,56,45851,81920,251.51,400.00,1410,43
10079.41,100,36,45851,81920,332.02,400.00,1395,52
10089.44,100,50,45851,81920,331.49,400.00,1410,50
10099.47,100,49,45851,81920,387.45,400.00,1395,49
10109.5,100,54,45851,81920,260.40,400.00,1410,44
10119.53,100,60,45851,81920,271.19,400.00,1410,44
10129.56,100,49,45851,81920,359.48,400.00,1410,50
10139.59,100,59,45851,81920,356.06,400.00,1410,50
10149.62,100,50,45851,81920,328.90,400.00,1410,50
10159.67,100,51,45851,81920,260.38,400.00,1410,45
10169.69,100,60,45851,81920,279.22,400.00,1410,44
10179.72,95,47,45851,81920,352.29,400.00,1410,45
10189.76,100,45,45851,81920,356.35,400.00,1395,52
10199.79,100,52,45851,81920,338.88,400.00,1410,49
10209.81,100,50,45851,81920,321.70,400.00,1410,50
10219.84,100,53,45851,81920,253.69,400.00,1410,44
10229.87,100,58,45851,81920,264.16,400.00,1410,43
10239.9,100,49,45851,81920,360.62,400.00,1410,49
10249.93,100,50,45851,81920,362.00,400.00,1410,50
10259.96,100,50,45851,81920,314.08,400.00,1395,47
10269.99,100,52,45851,81920,257.76,400.00,1410,44
10280.02,100,60,45851,81920,278.40,400.00,1410,44
10290.05,10,5,45851,81920,331.79,400.00,1410,43
10300.08,100,45,45851,81920,108.82,400.00,1395,47
10310.11,100,50,45851,81920,334.15,400.00,1410,49
10320.14,100,50,45851,81920,345.86,400.00,1410,50
10330.17,100,55,45851,81920,258.89,400.00,1410,43
10340.2,100,56,45851,81920,252.40,400.00,1410,42
10350.23,100,37,45851,81920,383.24,400.00,1410,51
10360.26,100,49,45851,81920,370.06,400.00,1410,49
10370.29,96,77,45851,81920,307.98,400.00,1410,49
10380.32,59,31,45851,81920,252.10,400.00,1410,42
10390.34,100,54,45851,81920,239.44,400.00,1410,41
10400.37,100,51,45851,81920,394.21,400.00,1395,50
10410.4,100,50,45851,81920,324.64,400.00,1410,46
10420.43,100,51,45851,81920,344.54,400.00,1410,48
10430.46,100,55,45851,81920,460.62,400.00,1365,48
10440.5,100,58,45851,81920,264.45,400.00,1410,43
10450.53,100,56,45851,81920,243.25,400.00,1410,41
10460.56,100,45,45851,81920,352.71,400.00,1410,50
10470.59,96,48,45851,81920,350.82,400.00,1410,49
10480.62,98,78,45851,81920,348.83,400.00,1410,48
10490.65,100,58,45851,81920,277.37,400.00,1410,43
10500.68,100,61,45851,81920,283.89,400.00,1410,43
10510.71,100,49,45851,81920,360.41,400.00,1410,49
10520.74,100,50,45851,81920,314.90,400.00,1410,48
10530.76,100,50,45851,81920,348.82,400.00,1410,49
10540.79,100,51,45851,81920,251.04,400.00,1410,44
10550.82,100,60,45851,81920,277.90,400.00,1410,43
10560.85,2,1,45851,81920,350.41,400.00,1410,44
10570.87,100,38,45851,81920,399.48,400.00,1410,52
10580.9,100,51,45851,81920,300.11,400.00,1410,49
10590.93,96,48,45851,81920,374.25,400.00,1410,51
10600.96,100,54,45851,81920,258.29,400.00,1410,43
10610.99,100,61,45851,81920,267.09,400.00,1410,43
10621.02,100,45,45851,81920,390.09,400.00,1350,53
10631.05,100,50,45851,81920,338.09,400.00,1410,49
10641.08,96,49,45851,81920,366.93,400.00,1410,50
10651.11,100,54,45851,81920,253.45,400.00,1410,44
10661.13,100,57,45851,81920,269.28,400.00,1410,43
10671.16,100,47,45851,81920,455.54,400.00,1380,49
10681.19,100,62,45851,81920,323.20,400.00,1410,49
10691.22,100,50,45851,81920,310.57,400.00,1410,50
10701.25,100,50,45851,81920,257.76,400.00,1410,45
10711.28,100,58,45851,81920,265.75,400.00,1410,44
10721.31,0,0,45851,81920,87.09,400.00,1410,41
10731.34,21,10,45851,81920,357.59,400.00,1410,49
10741.39,100,50,45851,81920,227.36,400.00,1395,48
10751.42,100,50,45851,81920,298.74,400.00,1410,49
10761.45,100,56,45851,81920,262.07,400.00,1410,44
10771.48,100,59,45851,81920,265.44,400.00,1410,44
10781.51,100,36,45851,81920,379.27,400.00,1410,53
10791.54,100,52,45851,81920,322.38,400.00,1410,51
10801.56,100,49,45851,81920,279.71,400.00,1395,50
10811.59,100,55,45851,81920,258.51,400.00,1410,45
10821.62,100,62,45851,81920,283.23,400.00,1410,46
10831.65,100,54,45851,81920,370.39,400.00,1395,51
10841.68,100,49,45851,81920,297.07,400.00,1410,52
10851.71,98,66,45851,81920,372.67,400.00,1410,53
10861.74,100,50,45851,81920,263.03,400.00,1410,48
10871.78,100,56,45851,81920,271.69,400.00,1410,46
10881.8,100,57,45851,81920,369.72,400.00,1410,50
10891.83,100,49,45851,81920,313.64,400.00,1395,50
10901.87,100,51,45851,81920,341.45,400.00,1410,52
10911.9,100,50,45851,81920,308.70,400.00,1410,52
10921.93,100,59,45851,81920,285.40,400.00,1410,48
10931.96,100,63,45851,81920,295.29,400.00,1410,48
10941.99,100,47,45851,81920,313.18,400.00,1395,53
10952.01,100,50,45851,81920,237.06,400.00,1410,53
10962.04,100,50,45851,81920,360.24,400.00,1410,52
10972.07,100,53,45851,81920,259.58,400.00,1410,46
10982.1,100,58,45851,81920,267.42,400.00,1410,45
10992.13,100,48,45851,81920,345.31,400.00,1410,51
11002.16,96,48,45851,81920,364.20,400.00,1410,52
11012.19,100,54,45851,81920,287.66,400.00,1410,51
11022.22,100,50,45851,81920,258.06,400.00,1410,47
11032.24,100,58,45851,81920,266.05,400.00,1410,45
11042.27,100,64,45851,81920,88.58,400.00,1410,40
11052.3,100,45,45851,81920,371.95,400.00,1395,53
11062.33,100,51,45851,81920,309.94,400.00,1410,50
11072.36,100,50,45851,81920,368.60,400.00,1410,51
11082.39,100,56,45851,81920,269.04,400.00,1410,45
11092.42,100,60,45851,81920,263.92,400.00,1410,44
11102.45,100,44,45851,81920,383.40,400.00,1410,52
11112.48,98,79,45851,81920,332.70,400.00,1410,50
11122.51,100,51,45851,81920,347.48,400.00,1410,50
11132.54,100,54,45851,81920,263.95,400.00,1410,45
11142.57,100,59,45851,81920,271.48,400.00,1410,44
11152.6,100,55,45851,81920,343.58,400.00,1410,49
11162.63,96,49,45851,81920,350.70,400.00,1410,50
11172.65,98,79,45851,81920,294.68,400.00,1410,49
11182.68,100,50,45851,81920,250.22,400.00,1410,45
11192.71,100,59,45851,81920,269.28,400.00,1410,44
11202.74,0,0,45851,81920,87.19,400.00,1410,38
11212.76,67,35,45851,81920,91.93,400.00,1410,44
11222.79,98,48,45851,81920,279.58,400.00,1410,47
11232.83,100,50,45851,81920,320.03,400.00,1410,50
11242.86,100,58,45851,81920,270.00,400.00,1410,44
11252.88,100,62,45851,81920,276.07,400.00,1410,44
11262.91,100,49,45851,81920,406.99,400.00,1380,52
11272.94,100,49,45851,81920,279.14,400.00,1395,47
11282.97,100,50,45851,81920,363.67,400.00,1410,50
11293.0,100,54,45851,81920,263.34,400.00,1410,44
11303.03,100,63,45851,81920,282.17,400.00,1410,44
11313.06,100,49,45851,81920,364.38,400.00,1410,50
11323.09,96,48,45851,81920,370.15,400.00,1410,50
11333.12,100,50,45851,81920,286.55,400.00,1410,47
11343.15,62,32,45851,81920,254.22,400.00,1410,44
11353.18,100,54,45851,81920,243.22,400.00,1410,42
11363.21,100,55,45851,81920,354.57,400.00,1410,48
11373.24,100,50,45851,81920,292.98,400.00,1410,48
11383.27,100,49,45851,81920,357.83,400.00,1365,48
11393.3,100,50,45851,81920,257.76,400.00,1410,44
11403.32,100,56,45851,81920,253.16,400.00,1410,43
11413.35,14,7,45851,81920,351.23,400.00,1410,45
11423.43,60,30,45851,81920,348.83,400.00,1410,49
11433.53,100,49,45851,81920,270.34,400.00,1395,47
11443.56,100,50,45851,81920,349.11,400.00,1410,49
11453.59,100,55,45851,81920,257.76,400.00,1410,43
11463.61,100,61,45851,81920,269.93,400.00,1410,42
11473.64,100,45,45851,81920,369.96,400.00,1410,51
11483.67,100,49,45851,81920,295.02,400.00,1410,48
11493.7,100,50,45851,81920,325.93,400.00,1410,48
11503.73,100,54,45851,81920,259.33,400.00,1410,43
11513.76,100,58,45851,81920,254.23,400.00,1410,42
11523.79,99,54,45851,81920,358.35,400.00,1410,49
11533.82,100,50,45851,81920,345.88,400.00,1410,49
11543.85,100,49,45851,81920,262.38,400.00,1410,48
11553.88,100,53,45851,81920,252.10,400.00,1410,43
11563.91,100,54,45851,81920,239.20,400.00,1410,41
11573.94,100,55,45851,81920,395.13,400.00,1410,48
11583.97,100,50,45851,81920,359.30,400.00,1410,49
11594.0,100,50,45851,81920,271.50,400.00,1395,46
11604.02,100,52,45851,81920,259.94,400.00,1410,44
11614.05,100,55,45851,81920,248.33,400.00,1410,42
11624.08,100,49,45851,81920,352.99,400.00,1410,48
11634.11,96,48,45851,81920,362.40,400.00,1410,48
11644.14,99,49,45851,81920,352.17,400.00,1350,51
11654.17,100,51,45851,81920,293.94,400.00,1410,48
11664.2,100,55,45851,81920,242.79,400.00,1410,42
11674.23,100,55,45851,81920,356.47,400.00,1410,47
11684.26,100,51,45851,81920,308.16,400.00,1410,49
11694.29,100,51,45851,81920,281.84,400.00,1410,48
11704.32,100,50,45851,81920,320.88,400.00,1410,47
11714.35,100,55,45851,81920,248.09,400.00,1410,42
11724.38,100,57,45851,81920,252.87,400.00,1410,42
11734.4,100,44,45851,81920,351.36,400.00,1410,52
11744.43,100,50,45851,81920,304.22,400.00,1410,49
11754.46,100,50,45851,81920,314.90,400.00,1410,47
11764.49,100,54,45851,81920,245.95,400.00,1410,43
11774.52,100,59,45851,81920,259.33,400.00,1410,43
11784.55,100,45,45851,81920,483.70,400.00,1410,52
11794.57,98,76,45851,81920,314.00,400.00,1410,48
11804.61,100,51,45851,81920,359.07,400.00,1410,51
11814.63,100,53,45851,81920,244.56,400.00,1410,43
11824.66,100,56,45851,81920,254.51,400.00,1410,43
11834.69,100,36,45851,81920,313.35,400.00,1380,51
11844.72,100,50,45851,81920,306.64,400.00,1410,49
11854.75,100,50,45851,81920,288.10,400.00,1410,49
11864.78,100,54,45851,81920,252.93,400.00,1410,44
11874.81,100,56,45851,81920,249.11,400.00,1410,43
11884.83,100,49,45851,81920,348.71,400.00,1410,50
11894.86,96,48,45851,81920,372.04,400.00,1410,52
11904.89,98,78,45851,81920,308.52,400.00,1410,50
11914.92,100,52,45851,81920,256.93,400.00,1410,45
11924.95,100,54,45851,81920,244.57,400.00,1410,43
11934.98,100,49,45851,81920,364.41,400.00,1410,50
11945.01,100,49,45851,81920,228.69,400.00,1395,48
11955.04,100,63,45851,81920,326.00,400.00,1410,50
11965.07,100,50,45851,81920,260.62,400.00,1410,46
11975.1,100,56,45851,81920,257.23,400.00,1410,43
11985.12,100,59,45851,81920,339.67,400.00,1410,49
11995.15,100,50,45851,81920,337.53,400.00,1410,50
12005.18,96,48,45851,81920,369.03,400.00,1410,51
12015.21,98,79,45851,81920,284.02,400.00,1410,50
12025.24,100,58,45851,81920,270.02,400.00,1410,45
12035.27,100,59,45851,81920,267.64,400.00,1410,44
12045.3,100,36,45851,81920,363.27,400.00,1410,53
12055.33,96,47,45851,81920,300.15,400.00,1410,51
12065.36,100,49,45851,81920,279.46,400.00,1395,48
12075.39,100,55,45851,81920,266.65,400.00,1410,45
12085.42,100,60,45851,81920,275.17,400.00,1410,45
12095.45,100,50,45851,81920,370.26,400.00,1410,50
12105.48,96,48,45851,81920,360.93,400.00,1410,51
12115.51,100,51,45851,81920,351.40,400.00,1395,50
12125.53,13,0,45851,81920,88.98,400.00,1410,41
12135.56,100,54,45851,81920,243.46,400.00,1410,43
12145.59,100,55,45851,81920,353.12,400.00,1410,48
12155.62,100,54,45851,81920,285.00,400.00,1410,49
12165.65,100,50,45851,81920,293.61,400.00,1410,49
12175.68,100,50,45851,81920,322.47,400.00,1410,49
12185.71,100,56,45851,81920,270.87,400.00,1410,45
12195.74,100,59,45851,81920,274.64,400.00,1410,44
12205.77,100,36,45851,81920,380.91,400.00,1410,52
12215.8,100,50,45851,81920,322.07,400.00,1410,50
12225.83,100,50,45851,81920,330.43,400.00,1410,50
12235.86,100,52,45851,81920,250.21,400.00,1410,44
12245.88,100,52,45851,81920,229.77,400.00,1410,41
12255.91,100,37,45851,81920,379.11,400.00,1410,51
12265.94,100,50,45851,81920,321.19,400.00,1410,49
12275.97,100,50,45851,81920,306.18,400.00,1410,49
12286.0,100,54,45851,81920,255.10,400.00,1410,43
12296.03,100,54,45851,81920,237.06,400.00,1410,41
12306.06,100,55,45851,81920,367.03,400.00,1410,49
12316.08,100,51,45851,81920,287.91,400.00,1410,47
12326.11,100,50,45851,81920,357.29,400.00,1410,49
12336.14,100,53,45851,81920,256.11,400.00,1410,43
12346.17,100,58,45851,81920,266.58,400.00,1410,43
12356.2,100,49,45851,81920,342.78,400.00,1410,48
12366.22,100,49,45851,81920,339.43,400.00,1410,48
12376.25,100,60,45851,81920,289.69,400.00,1410,48
12386.28,100,50,45851,81920,249.39,400.00,1410,44
12396.31,100,54,45851,81920,240.83,400.00,1410,41
12406.34,100,54,45851,81920,357.40,400.00,1410,47
12416.37,100,50,45851,81920,327.64,400.00,1410,47
12426.4,100,50,45851,81920,314.04,400.00,1410,47
12436.43,100,50,45851,81920,301.63,400.00,1410,48
12446.46,100,53,45851,81920,234.06,400.00,1410,41
12456.49,100,54,45851,81920,319.37,400.00,1395,43
12466.52,100,36,45851,81920,319.30,400.00,1395,45
12476.55,100,49,45851,81920,285.60,400.00,1395,46
12486.58,100,50,45851,81920,334.48,400.00,1410,47
12496.61,47,26,45851,81920,256.10,400.00,1410,42
12506.63,100,58,45851,81920,262.89,400.00,1410,42
12516.67,100,45,45851,81920,365.44,400.00,1410,50
12526.7,100,50,45851,81920,342.51,400.00,1410,48
12536.72,100,51,45851,81920,323.05,400.00,1410,48
12546.75,100,54,45851,81920,268.24,400.00,1410,43
12556.78,100,57,45851,81920,253.45,400.00,1410,42
12566.81,100,58,45851,81920,462.51,400.00,1380,50
12576.84,96,48,45851,81920,360.12,400.00,1410,49
12586.87,96,47,45851,81920,354.47,400.00,1410,49
12596.9,100,51,45851,81920,253.16,400.00,1410,43
12606.92,100,49,45851,81920,213.35,400.00,1410,39
12616.95,100,50,45851,81920,369.63,400.00,1395,46
12626.99,100,50,45851,81920,313.27,400.00,1410,46
12637.01,100,50,45851,81920,282.82,400.00,1410,47
12647.04,100,51,45851,81920,256.39,400.00,1410,43
12657.07,100,54,45851,81920,244.52,400.00,1410,41
12667.1,100,63,45851,81920,365.58,400.00,1410,48
12677.13,100,51,45851,81920,316.21,400.00,1410,47
12687.16,100,51,45851,81920,267.71,400.00,1410,47
12697.18,100,49,45851,81920,250.98,400.00,1410,44
12707.22,100,54,45851,81920,234.04,400.00,1410,41
12717.24,100,56,45851,81920,327.73,400.00,1395,47
12727.3,98,73,45851,81920,236.25,400.00,1410,46
12737.33,100,54,45851,81920,305.71,400.00,1410,48
12747.36,100,52,45851,81920,298.21,400.00,1410,48
12757.39,100,57,45851,81920,268.67,400.00,1410,44
12767.42,100,60,45851,81920,273.26,400.00,1410,44
12777.45,100,44,45851,81920,386.26,400.00,1380,51
12787.48,96,47,45851,81920,359.28,400.00,1410,51
12797.51,98,65,45851,81920,319.44,400.00,1410,51
12807.54,100,53,45851,81920,248.86,400.00,1410,44
12817.57,100,58,45851,81920,252.10,400.00,1410,43
12827.59,100,44,45851,81920,378.59,400.00,1410,52
12837.62,100,50,45851,81920,291.04,400.00,1410,48
12847.66,100,67,45851,81920,369.10,400.00,1410,51
12857.68,100,53,45851,81920,241.67,400.00,1410,44
12867.71,100,52,45851,81920,232.73,400.00,1410,42
12877.74,100,44,45851,81920,357.93,400.00,1410,53
12887.77,96,48,45851,81920,362.64,400.00,1410,51
12897.8,98,71,45851,81920,295.52,400.00,1410,50
12907.83,100,53,45851,81920,254.75,400.00,1410,45
12917.86,100,57,45851,81920,268.67,400.00,1410,45
12927.89,100,49,45851,81920,322.29,400.00,1410,52
12937.92,98,75,45851,81920,371.51,400.00,1410,52
12947.94,98,80,45851,81920,319.81,400.00,1410,52
12957.97,100,52,45851,81920,258.29,400.00,1410,47
12968.0,100,54,45851,81920,241.08,400.00,1410,44
12978.03,100,50,45851,81920,373.00,400.00,1410,52
12988.06,100,50,45851,81920,342.04,400.00,1410,52
12998.09,100,50,45851,81920,297.97,400.00,1410,52
13008.12,100,51,45851,81920,254.80,400.00,1410,48
13018.15,100,52,45851,81920,233.79,400.00,1410,44
13028.17,100,49,45851,81920,357.11,400.00,1410,52
13038.2,100,49,45851,81920,271.26,400.00,1395,51
13048.23,100,66,45851,81920,384.06,400.00,1410,53
13058.26,100,51,45851,81920,256.18,400.00,1410,48
13068.29,100,57,45851,81920,261.46,400.00,1410,46
13078.32,100,54,45851,81920,365.97,400.00,1410,52
13088.35,99,50,45851,81920,369.00,400.00,1410,53
13098.38,98,78,45851,81920,330.91,400.00,1410,52
13108.41,100,50,45851,81920,319.28,400.00,1410,53
13118.44,100,54,45851,81920,242.96,400.00,1410,45
13128.46,100,55,45851,81920,331.10,400.00,1395,50
13138.5,100,51,45851,81920,323.42,400.00,1410,52
13148.53,100,50,45851,81920,325.46,400.00,1410,51
13158.55,100,50,45851,81920,333.62,400.00,1410,51
13168.58,100,44,45851,81920,91.05,400.00,1410,43
13178.61,74,36,45851,81920,348.16,400.00,1410,49
13188.64,100,53,45851,81920,238.14,400.00,1410,44
13198.67,100,57,45851,81920,253.38,400.00,1410,44
13208.7,100,45,45851,81920,390.40,400.00,1410,54
13218.73,96,48,45851,81920,352.17,400.00,1410,52
13228.76,98,82,45851,81920,382.17,400.00,1410,52
13238.79,100,53,45851,81920,252.34,400.00,1410,46
13248.82,100,52,45851,81920,231.09,400.00,1410,43
13258.85,100,36,45851,81920,335.79,400.00,1395,53
13268.88,100,50,45851,81920,271.48,400.00,1395,50
13278.92,96,48,45851,81920,356.23,400.00,1410,52
13288.95,57,30,45851,81920,249.93,400.00,1410,45
13298.98,100,49,45851,81920,214.84,400.00,1410,42
13309.0,100,52,45851,81920,343.59,400.00,1380,50
13319.04,100,48,45851,81920,280.90,400.00,1395,47
13329.07,100,51,45851,81920,322.16,400.00,1410,49
13339.1,100,52,45851,81920,257.23,400.00,1410,45
13349.13,100,55,45851,81920,240.27,400.00,1410,42
13359.16,100,54,45851,81920,345.88,400.00,1410,49
13369.19,100,48,45851,81920,307.51,400.00,1410,48
13379.21,100,50,45851,81920,339.97,400.00,1410,49
13389.24,23,0,45851,81920,87.51,400.00,1410,38
13399.27,100,55,45851,81920,240.54,400.00,1410,42
13409.3,100,50,45851,81920,363.46,400.00,1410,48
13419.33,98,78,45851,81920,354.06,400.00,1410,48
13429.35,100,66,45851,81920,337.00,400.00,1410,48
13439.38,100,51,45851,81920,298.23,400.00,1410,49
13449.41,100,54,45851,81920,250.69,400.00,1410,43
13459.44,100,58,45851,81920,258.27,400.00,1410,42
13469.47,100,45,45851,81920,382.87,400.00,1410,52
13479.5,100,65,45851,81920,325.86,400.00,1410,48
13489.53,100,50,45851,81920,338.09,400.00,1410,48
13499.56,100,50,45851,81920,211.18,400.00,1410,40
13509.59,100,45,45851,81920,213.39,400.00,1410,39
13519.62,100,36,45851,81920,371.08,400.00,1410,51
13529.65,100,49,45851,81920,348.70,400.00,1410,48
13539.67,100,54,45851,81920,283.56,400.00,1410,47
13549.7,100,54,45851,81920,253.46,400.00,1410,42
13559.73,100,60,45851,81920,259.87,400.00,1410,42
13569.76,100,36,45851,81920,417.57,400.00,1395,49
13579.79,100,51,45851,81920,344.78,400.00,1410,48
13589.82,100,51,45851,81920,329.90,400.00,1410,49
13599.85,100,52,45851,81920,248.62,400.00,1410,43
13609.88,100,44,45851,81920,213.84,400.00,1410,39
13619.91,100,56,45851,81920,365.44,400.00,1410,49
13629.93,100,49,45851,81920,336.07,400.00,1410,48
13639.97,98,72,45851,81920,325.99,400.00,1410,47
13650.0,100,52,45851,81920,258.43,400.00,1410,44
13660.02,99,57,45851,81920,258.36,400.00,1410,43
13670.05,100,61,45851,81920,375.80,400.00,1410,49
13680.08,96,47,45851,81920,367.03,400.00,1410,51
13690.11,100,49,45851,81920,365.15,400.00,1410,52
13700.15,99,48,45851,81920,234.32,400.00,1395,48
13710.18,100,54,45851,81920,252.04,400.00,1410,45
13720.21,39,22,45851,81920,89.27,400.00,1410,40
13730.24,100,36,45851,81920,372.33,400.00,1410,54
13740.27,98,78,45851,81920,299.74,400.00,1410,50
13750.3,98,78,45851,81920,273.71,400.00,1410,51
13760.32,100,49,45851,81920,254.81,400.00,1410,48
13770.35,100,53,45851,81920,332.02,400.00,1410,50
13780.38,96,55,45851,81920,328.84,400.00,1410,51
13790.41,100,54,45851,81920,258.81,400.00,1410,46
13800.44,100,58,45851,81920,273.89,400.00,1410,46
13810.47,99,49,45851,81920,370.92,400.00,1410,53
13820.5,100,50,45851,81920,361.36,400.00,1410,53
13830.53,100,50,45851,81920,336.75,400.00,1410,52
13840.56,100,51,45851,81920,261.54,400.00,1410,48
13850.59,100,53,45851,81920,238.38,400.00,1410,45
13860.62,100,53,45851,81920,348.17,400.00,1395,52
13870.64,100,50,45851,81920,318.30,400.00,1410,52
13880.67,100,50,45851,81920,333.76,400.00,1410,52
13890.7,100,50,45851,81920,290.18,400.00,1410,52
13900.73,100,52,45851,81920,222.24,400.00,1410,45
13910.76,100,54,45851,81920,354.58,400.00,1410,52
13920.79,96,48,45851,81920,367.15,400.00,1410,54
13930.85,100,49,45851,81920,369.10,400.00,1395,52
13940.88,100,52,45851,81920,234.88,400.00,1395,50
13950.91,100,52,45851,81920,239.73,400.00,1410,45
13960.94,100,55,45851,81920,347.48,400.00,1410,51
13970.97,100,49,45851,81920,288.49,400.00,1410,50
13981.0,100,49,45851,81920,253.76,400.00,1395,50
13991.04,100,49,45851,81920,369.10,400.00,1380,52
14001.07,100,56,45851,81920,269.59,400.00,1410,46
14011.09,100,56,45851,81920,246.45,400.00,1410,44
14021.12,100,44,45851,81920,378.56,400.00,1410,53
14031.15,100,51,45851,81920,336.36,400.00,1410,51
14041.18,100,50,45851,81920,296.03,400.00,1410,50
14051.21,100,52,45851,81920,250.51,400.00,1410,44
14061.24,100,58,45851,81920,263.95,400.00,1410,43
14071.27,100,54,45851,81920,316.50,400.00,1410,49
14081.3,100,51,45851,81920,308.70,400.00,1410,48
14091.33,100,51,45851,81920,341.45,400.00,1410,49
14101.36,100,51,45851,81920,250.22,400.00,1410,44
14111.39,100,54,45851,81920,233.55,400.00,1410,41
14121.42,100,55,45851,81920,352.47,400.00,1410,49
14131.45,96,49,45851,81920,354.88,400.00,1410,50
14141.48,100,50,45851,81920,270.65,400.00,1410,48
14151.5,100,50,45851,81920,252.63,400.00,1410,44
14161.53,100,55,45851,81920,248.82,400.00,1410,42
14171.56,100,56,45851,81920,364.91,400.00,1410,47
14181.59,100,50,45851,81920,347.75,400.00,1410,48
14191.62,96,55,45851,81920,366.19,400.00,1410,50
14201.65,57,37,45851,81920,242.96,400.00,1410,45
14211.68,23,13,45851,81920,246.93,400.00,1410,41
14221.71,100,55,45851,81920,343.19,400.00,1410,46
14231.73,100,56,45851,81920,331.20,400.00,1410,47
14241.77,100,50,45851,81920,289.84,400.00,1410,47
14251.8,96,48,45851,81920,352.59,400.00,1410,49
14261.82,100,55,45851,81920,253.10,400.00,1410,42
14271.85,100,57,45851,81920,251.57,400.00,1410,41
14281.88,100,36,45851,81920,383.15,400.00,1410,52
14291.91,96,48,45851,81920,366.01,400.00,1410,50
14301.94,100,48,45851,81920,368.17,400.00,1410,46
14311.97,100,54,45851,81920,242.39,400.00,1410,42
14321.99,100,56,45851,81920,241.61,400.00,1410,41
14332.02,100,44,45851,81920,382.95,400.00,1410,51
14342.05,63,31,45851,81920,356.34,400.00,1410,48
14352.08,98,79,45851,81920,336.46,400.00,1410,47
14362.11,100,54,45851,81920,253.16,400.00,1410,42
14372.14,100,55,45851,81920,245.63,400.00,1410,41
14382.17,100,36,45851,81920,350.41,400.00,1350,49
14392.21,98,78,45851,81920,341.26,400.00,1410,48
14402.23,100,50,45851,81920,315.59,400.00,1410,48
14412.26,100,54,45851,81920,257.76,400.00,1410,43
14422.29,100,57,45851,81920,259.64,400.00,1410,42
14432.32,100,55,45851,81920,350.01,400.00,1410,49
14442.35,100,50,45851,81920,292.30,400.00,1410,49
14452.37,100,49,45851,81920,322.10,400.00,1410,49
14462.4,100,51,45851,81920,233.00,400.00,1410,43
14472.48,100,54,45851,81920,239.69,400.00,1410,41
14482.51,100,55,45851,81920,380.71,400.00,1410,50
14492.54,100,51,45851,81920,299.58,400.00,1410,49
14502.57,100,51,45851,81920,337.29,400.00,1410,50
14512.59,100,52,45851,81920,258.21,400.00,1410,46
14522.62,100,60,45851,81920,279.71,400.00,1410,46
14532.65,78,45,45851,81920,340.87,400.00,1395,47
14542.68,100,45,45851,81920,460.35,400.00,1320,55
14552.71,100,51,45851,81920,315.23,400.00,1410,53
14562.74,96,48,45851,81920,343.06,400.00,1410,54
14572.77,100,54,45851,81920,253.16,400.00,1410,46
14582.8,100,54,45851,81920,233.55,400.00,1410,44
14592.83,100,44,45851,81920,347.89,400.00,1395,53
14602.86,100,51,45851,81920,330.96,400.00,1410,52
14612.88,100,51,45851,81920,311.83,400.00,1410,52
14622.91,100,53,45851,81920,91.26,400.00,1410,44
14632.94,100,53,45851,81920,237.84,400.00,1410,44
14642.97,100,44,45851,81920,388.58,400.00,1410,55
14653.0,100,50,45851,81920,312.45,400.00,1410,52
14663.03,100,50,45851,81920,316.42,400.00,1410,53
14673.07,100,52,45851,81920,255.10,400.00,1410,47
14683.09,100,49,45851,81920,211.71,400.00,1410,43
14693.12,100,37,45851,81920,386.10,400.00,1410,54
14703.15,100,50,45851,81920,290.67,400.00,1410,52
14713.18,98,71,45851,81920,286.73,400.00,1410,52
14723.21,100,52,45851,81920,238.09,400.00,1410,46
14733.24,100,44,45851,81920,217.93,400.00,1410,43
14743.27,100,44,45851,81920,376.71,400.00,1410,55
14753.3,99,61,45851,81920,295.50,400.00,1410,51
14763.33,100,50,45851,81920,308.88,400.00,1410,52
14773.36,100,53,45851,81920,238.88,400.00,1410,46
14783.39,100,44,45851,81920,214.12,400.00,1410,43
14793.41,100,45,45851,81920,388.14,400.00,1410,55
14803.44,100,51,45851,81920,311.64,400.00,1410,52
14813.47,100,51,45851,81920,336.57,400.00,1410,51
14823.5,100,54,45851,81920,252.87,400.00,1410,45
14833.53,100,55,45851,81920,243.25,400.00,1410,43
14843.55,100,44,45851,81920,377.06,400.00,1410,52
14853.59,100,50,45851,81920,333.91,400.00,1410,48
14863.61,96,47,45851,81920,371.65,400.00,1410,51
14873.64,100,52,45851,81920,253.40,400.00,1410,44
14883.67,100,58,45851,81920,255.81,400.00,1410,43
14893.71,100,55,45851,81920,341.84,400.00,1410,49
14903.73,100,57,45851,81920,341.29,400.00,1395,49
14913.76,100,50,45851,81920,303.46,400.00,1410,48
