t,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw,power.limit,clocks.sm,temperature.gpu
11945.76,100,50,45849,81920,341.75,400.00,1410,56
11950.82,100,50,45849,81920,361.91,400.00,1410,56
11955.94,100,51,45849,81920,267.46,400.00,1410,52
11961.0,100,57,45849,81920,281.71,400.00,1410,52
11966.05,100,60,45849,81920,286.58,400.00,1410,51
11971.11,100,61,45849,81920,284.72,400.00,1410,51
11976.16,0,0,45849,81920,87.48,400.00,1410,43
11981.24,100,57,45849,81920,396.10,400.00,1410,57
11986.31,100,47,45849,81920,393.32,400.00,1380,58
11991.36,94,47,45849,81920,358.86,400.00,1350,56
11996.42,100,51,45849,81920,325.00,400.00,1410,55
12001.48,97,69,45849,81920,356.15,400.00,1410,54
12006.54,97,47,45849,81920,360.61,400.00,1410,56
12011.6,100,52,45849,81920,265.29,400.00,1410,50
12016.66,100,57,45849,81920,278.68,400.00,1410,50
12021.72,100,61,45849,81920,285.02,400.00,1410,50
12026.79,100,63,45849,81920,289.90,400.00,1410,50
12031.84,100,55,45849,81920,367.53,400.00,1410,53
12036.91,100,47,45849,81920,367.37,400.00,1410,56
12041.97,97,68,45849,81920,339.94,400.00,1395,53
12047.02,100,51,45849,81920,233.84,400.00,1410,54
12052.09,100,52,45849,81920,312.33,400.00,1410,54
12057.15,100,49,45849,81920,370.23,400.00,1410,54
12062.22,100,52,45849,81920,311.96,400.00,1410,54
12067.28,78,42,45849,81920,124.32,400.00,1410,47
12072.33,100,57,45849,81920,272.09,400.00,1410,49
12077.39,100,59,45849,81920,279.13,400.00,1410,49
12082.45,100,60,45849,81920,277.59,400.00,1410,49
12087.51,100,57,45849,81920,354.95,400.00,1410,54
12092.57,100,49,45849,81920,364.78,400.00,1410,56
12097.63,100,51,45849,81920,304.09,400.00,1410,54
12102.69,100,51,45849,81920,289.90,400.00,1410,53
12107.75,95,47,45849,81920,365.77,400.00,1410,55
12112.8,100,51,45849,81920,343.76,400.00,1410,54
12117.86,71,40,45849,81920,233.83,400.00,1410,50
12122.93,100,55,45849,81920,274.84,400.00,1410,50
12127.98,100,58,45849,81920,281.56,400.00,1410,49
12133.04,100,61,45849,81920,279.74,400.00,1410,49
12138.1,100,61,45849,81920,276.14,400.00,1410,49
12143.16,100,50,45849,81920,357.90,400.00,1380,54
12148.23,100,45,45849,81920,399.92,400.00,1410,57
12153.28,100,51,45849,81920,345.88,400.00,1410,55
12158.34,98,70,45849,81920,325.94,400.00,1410,54
12163.41,95,47,45849,81920,358.27,400.00,1410,55
12168.47,100,50,45849,81920,337.38,400.00,1410,54
12173.52,100,52,45849,81920,262.61,400.00,1410,50
12178.58,100,58,45849,81920,276.99,400.00,1410,50
12183.64,35,22,45849,81920,289.85,400.00,1410,50
12188.71,100,63,45849,81920,287.71,400.00,1410,50
12193.76,0,0,45849,81920,244.85,400.00,1410,46
12198.82,100,49,45849,81920,316.31,400.00,1410,54
12203.88,100,36,45849,81920,390.80,400.00,1365,58
12208.94,100,49,45849,81920,371.22,400.00,1410,55
12214.0,100,51,45849,81920,343.19,400.00,1410,54
12219.06,100,49,45849,81920,257.97,400.00,1410,52
12224.12,100,51,45849,81920,358.51,400.00,1410,54
12229.18,100,52,45849,81920,260.23,400.00,1410,50
12234.23,100,57,45849,81920,282.51,400.00,1410,50
12239.3,100,62,45849,81920,292.92,400.00,1410,50
12244.36,100,67,45849,81920,304.77,400.00,1410,51
12249.42,0,0,45849,81920,88.32,400.00,1410,43
12254.48,100,55,45849,81920,349.43,400.00,1410,55
12259.54,100,36,45849,81920,350.35,400.00,1395,57
12264.59,97,49,45849,81920,371.80,400.00,1410,55
12269.65,100,51,45849,81920,359.52,400.00,1410,55
12274.71,97,77,45849,81920,274.14,400.00,1365,54
12279.81,95,47,45849,81920,458.91,400.00,1395,54
12284.87,57,29,45849,81920,254.87,400.00,1410,49
12289.93,100,57,45849,81920,269.03,400.00,1410,49
12294.99,100,61,45849,81920,283.80,400.00,1410,50
12300.05,100,63,45849,81920,284.43,400.00,1410,50
12305.11,0,0,45849,81920,86.38,400.00,1410,43
12310.18,100,50,45849,81920,372.72,400.00,1410,55
12315.24,100,36,45849,81920,400.93,400.00,1410,57
12320.3,97,77,45849,81920,347.40,400.00,1410,54
12325.36,100,52,45849,81920,285.06,400.00,1410,54
12330.42,100,51,45849,81920,360.11,400.00,1410,55
12335.48,94,47,45849,81920,378.27,400.00,1410,56
12340.54,100,52,45849,81920,264.14,400.00,1410,50
12345.59,100,58,45849,81920,275.94,400.00,1410,50
12350.65,100,62,45849,81920,286.55,400.00,1410,50
12355.71,100,63,45849,81920,294.14,400.00,1410,51
12360.77,0,0,45849,81920,346.80,400.00,1410,50
12365.86,100,49,45849,81920,362.83,400.00,1395,56
12370.92,99,44,45849,81920,372.84,400.00,1410,59
12375.97,94,46,45849,81920,374.83,400.00,1410,59
12381.05,100,51,45849,81920,365.77,400.00,1410,57
12386.11,97,77,45849,81920,338.24,400.00,1410,57
12391.16,100,51,45849,81920,362.46,400.00,1410,58
12396.22,100,52,45849,81920,265.98,400.00,1410,53
12401.27,100,57,45849,81920,283.57,400.00,1410,53
12406.33,100,59,45849,81920,281.46,400.00,1410,53
12411.42,100,63,45849,81920,292.62,400.00,1410,53
12416.47,100,56,45849,81920,379.99,400.00,1410,56
12421.56,100,54,45849,81920,342.48,400.00,1395,59
12426.64,97,76,45849,81920,346.72,400.00,1410,57
12431.69,100,49,45849,81920,338.90,400.00,1410,58
12436.75,100,50,45849,81920,373.65,400.00,1410,60
12441.81,100,50,45849,81920,370.60,400.00,1410,59
12446.87,100,49,45849,81920,346.47,400.00,1410,59
12451.92,100,55,45849,81920,272.06,400.00,1410,54
12456.98,77,44,45849,81920,275.39,400.00,1410,53
12462.09,100,58,45849,81920,273.27,400.00,1410,53
12467.14,100,62,45849,81920,284.74,400.00,1410,53
12472.23,100,55,45849,81920,385.02,400.00,1410,59
12477.29,100,44,45849,81920,390.77,400.00,1410,60
12482.35,94,47,45849,81920,372.72,400.00,1410,58
12487.41,100,51,45849,81920,363.06,400.00,1410,57
12492.47,97,80,45849,81920,331.62,400.00,1410,57
12497.53,100,49,45849,81920,369.68,400.00,1410,58
12502.58,100,51,45849,81920,264.46,400.00,1410,52
12507.64,100,57,45849,81920,276.55,400.00,1410,51
12512.69,100,60,45849,81920,287.45,400.00,1410,51
12517.75,100,63,45849,81920,298.38,400.00,1410,52
12522.8,100,63,45849,81920,287.16,400.00,1410,52
12527.86,100,58,45849,81920,372.72,400.00,1410,57
12532.92,100,41,45849,81920,400.10,400.00,1380,58
12537.97,100,51,45849,81920,337.05,400.00,1410,57
12543.02,97,78,45849,81920,338.90,400.00,1410,57
12548.08,100,51,45849,81920,380.60,400.00,1410,58
12553.14,100,51,45849,81920,367.56,400.00,1410,57
12558.2,100,52,45849,81920,264.79,400.00,1410,52
12563.26,100,56,45849,81920,273.26,400.00,1410,51
12568.32,100,56,45849,81920,263.92,400.00,1410,50
12573.37,100,59,45849,81920,273.27,400.00,1410,50
12578.43,100,49,45849,81920,354.95,400.00,1410,54
12583.49,100,46,45849,81920,309.25,400.00,1395,56
12588.55,97,75,45849,81920,316.47,400.00,1410,54
12593.6,100,51,45849,81920,332.81,400.00,1410,55
12598.66,100,50,45849,81920,332.22,400.00,1410,54
12603.72,100,51,45849,81920,361.54,400.00,1410,56
12608.78,100,51,45849,81920,347.63,400.00,1410,55
12613.83,100,53,45849,81920,265.89,400.00,1410,50
12618.89,100,58,45849,81920,281.27,400.00,1410,50
12623.95,100,60,45849,81920,282.84,400.00,1410,50
12629.01,100,63,45849,81920,291.40,400.00,1410,50
12634.09,100,55,45849,81920,370.61,400.00,1410,54
12639.16,100,45,45849,81920,358.51,400.00,1395,57
12644.21,100,52,45849,81920,371.75,400.00,1410,55
12649.27,97,70,45849,81920,343.11,400.00,1410,55
12654.33,95,47,45849,81920,377.35,400.00,1410,57
12659.4,100,51,45849,81920,353.10,400.00,1410,56
12664.45,100,51,45849,81920,359.89,400.00,1410,56
12669.52,100,55,45849,81920,272.30,400.00,1410,51
12674.58,100,59,45849,81920,283.83,400.00,1410,51
12679.64,100,64,45849,81920,300.21,400.00,1410,51
12684.7,100,68,45849,81920,311.69,400.00,1410,51
12689.76,100,50,45849,81920,460.41,400.00,1395,54
12694.82,100,36,45849,81920,406.67,400.00,1380,56
12699.88,94,48,45849,81920,369.96,400.00,1410,56
12704.94,100,51,45849,81920,325.43,400.00,1410,55
12709.99,100,49,45849,81920,345.75,400.00,1410,53
12715.05,100,51,45849,81920,327.21,400.00,1410,55
12720.12,96,76,45849,81920,375.20,400.00,1410,55
12725.21,100,55,45849,81920,270.61,400.00,1410,50
12730.27,100,60,45849,81920,291.06,400.00,1410,50
12735.33,100,63,45849,81920,296.25,400.00,1410,51
12740.39,100,66,45849,81920,303.90,400.00,1410,51
12745.48,100,49,45849,81920,348.28,400.00,1410,54
12750.54,100,35,45849,81920,389.82,400.00,1410,57
12755.6,100,50,45849,81920,331.46,400.00,1410,55
12760.66,100,62,45849,81920,294.44,400.00,1410,54
12765.73,100,51,45849,81920,357.59,400.00,1410,55
12770.86,100,62,45849,81920,351.68,400.00,1410,55
12775.92,100,51,45849,81920,372.12,400.00,1410,55
12780.98,100,53,45849,81920,264.74,400.00,1410,50
12786.04,100,59,45849,81920,274.75,400.00,1410,50
12791.1,100,62,45849,81920,288.08,400.00,1410,50
12796.17,100,65,45849,81920,294.45,400.00,1410,50
12801.23,100,50,45849,81920,353.71,400.00,1410,54
12806.33,100,40,45849,81920,326.23,400.00,1410,56
12811.43,100,51,45849,81920,356.60,400.00,1410,54
12816.49,100,50,45849,81920,352.33,400.00,1410,55
12821.55,100,50,45849,81920,284.74,400.00,1410,52
12826.62,100,51,45849,81920,323.82,400.00,1410,53
12831.67,100,50,45849,81920,340.47,400.00,1410,55
12836.73,100,54,45849,81920,268.98,400.00,1410,50
12841.79,100,59,45849,81920,283.51,400.00,1410,50
12846.85,100,61,45849,81920,284.74,400.00,1410,50
12851.91,100,64,45849,81920,291.10,400.00,1410,50
12856.97,100,54,45849,81920,353.42,400.00,1410,54
12862.03,100,41,45849,81920,377.91,400.00,1410,57
12867.09,98,67,45849,81920,383.73,400.00,1410,55
12872.16,94,48,45849,81920,368.58,400.00,1410,56
12877.23,100,51,45849,81920,335.14,400.00,1410,54
12882.29,100,51,45849,81920,333.86,400.00,1410,53
12887.35,100,51,45849,81920,260.64,400.00,1410,50
12892.41,100,57,45849,81920,272.37,400.00,1410,50
12897.47,100,61,45849,81920,280.08,400.00,1410,50
12902.53,100,64,45849,81920,287.71,400.00,1410,50
12907.59,0,0,45849,81920,364.49,400.00,1410,51
12912.65,100,54,45849,81920,358.03,400.00,1410,54
12917.71,69,39,45849,81920,387.22,400.00,1380,53
12922.8,100,49,45849,81920,355.88,400.00,1410,55
12927.86,94,47,45849,81920,332.93,400.00,1410,55
12932.91,100,51,45849,81920,353.52,400.00,1410,54
12937.97,100,49,45849,81920,347.40,400.00,1410,54
12943.03,100,54,45849,81920,271.42,400.00,1410,50
12948.09,100,60,45849,81920,283.80,400.00,1410,50
12953.16,100,64,45849,81920,300.20,400.00,1410,50
12958.21,100,66,45849,81920,299.24,400.00,1410,50
12963.27,100,55,45849,81920,365.74,400.00,1380,53
12968.33,100,44,45849,81920,376.97,400.00,1380,55
12973.39,98,62,45849,81920,362.17,400.00,1410,54
12978.46,100,50,45849,81920,359.56,400.00,1410,56
12983.52,100,49,45849,81920,364.63,400.00,1410,54
12988.58,100,49,45849,81920,355.39,400.00,1410,55
12993.64,100,50,45849,81920,259.51,400.00,1410,50
12998.7,100,56,45849,81920,271.62,400.00,1410,50
13003.76,100,60,45849,81920,282.61,400.00,1410,50
13008.82,100,62,45849,81920,291.42,400.00,1410,50
13013.87,100,64,45849,81920,290.47,400.00,1410,50
13018.93,100,59,45849,81920,384.63,400.00,1410,55
13023.98,100,47,45849,81920,399.73,400.00,1380,56
13029.06,100,50,45849,81920,332.56,400.00,1410,55
13034.12,95,47,45849,81920,280.50,400.00,1395,52
13039.18,100,51,45849,81920,330.77,400.00,1410,55
13044.23,100,50,45849,81920,368.60,400.00,1410,55
13049.28,100,51,45849,81920,258.70,400.00,1410,50
13054.34,100,58,45849,81920,280.53,400.00,1410,50
13059.39,100,62,45849,81920,288.98,400.00,1410,50
13064.45,100,64,45849,81920,289.90,400.00,1410,50
13069.5,0,0,45849,81920,86.29,400.00,1410,42
13074.56,100,50,45849,81920,359.64,400.00,1410,55
13079.62,100,45,45849,81920,374.56,400.00,1410,57
13084.67,100,57,45849,81920,242.67,400.00,1395,52
13089.72,100,50,45849,81920,331.89,400.00,1410,53
13094.78,98,67,45849,81920,343.72,400.00,1410,55
13099.83,100,49,45849,81920,280.80,400.00,1365,53
13104.89,100,52,45849,81920,264.79,400.00,1410,50
13109.94,100,58,45849,81920,275.06,400.00,1410,50
13115.0,100,62,45849,81920,290.79,400.00,1410,50
13120.05,100,65,45849,81920,297.74,400.00,1410,50
13125.1,56,32,45849,81920,364.85,400.00,1410,50
13130.16,100,48,45849,81920,370.60,400.00,1410,55
13135.21,100,44,45849,81920,384.83,400.00,1410,50
13140.26,100,51,45849,81920,325.54,400.00,1410,56
13145.32,95,47,45849,81920,359.74,400.00,1410,57
13150.37,100,50,45849,81920,353.99,400.00,1410,56
13155.43,100,55,45849,81920,400.52,400.00,1380,58
13160.49,100,53,45849,81920,266.91,400.00,1410,52
13165.54,100,57,45849,81920,283.25,400.00,1410,52
13170.6,100,59,45849,81920,278.41,400.00,1410,52
13175.65,100,59,45849,81920,278.98,400.00,1410,52
13180.7,100,51,45849,81920,374.24,400.00,1395,56
13185.76,100,45,45849,81920,377.55,400.00,1410,60
13190.82,100,51,45849,81920,316.20,400.00,1410,57
13195.87,100,57,45849,81920,377.35,400.00,1410,58
13200.98,100,51,45849,81920,346.56,400.00,1410,56
13206.04,100,51,45849,81920,358.86,400.00,1410,59
13211.15,100,50,45849,81920,295.06,400.00,1395,58
13216.22,51,27,45849,81920,268.70,400.00,1410,53
13221.27,100,58,45849,81920,284.47,400.00,1410,53
13226.33,100,60,45849,81920,288.41,400.00,1410,53
13231.39,100,62,45849,81920,290.17,400.00,1410,52
13236.44,100,55,45849,81920,377.49,400.00,1410,56
13241.5,100,45,45849,81920,376.03,400.00,1410,58
13246.55,100,51,45849,81920,331.62,400.00,1410,55
13251.69,97,78,45849,81920,347.04,400.00,1410,54
13256.74,100,51,45849,81920,341.88,400.00,1410,56
13261.83,100,51,45849,81920,345.76,400.00,1410,56
13266.93,100,50,45849,81920,253.27,400.00,1410,51
13271.99,100,57,45849,81920,276.30,400.00,1410,51
13277.12,100,61,45849,81920,290.20,400.00,1410,51
13282.18,100,65,45849,81920,305.94,400.00,1410,52
13287.24,100,66,45849,81920,303.49,400.00,1410,52
13292.3,100,54,45849,81920,361.86,400.00,1410,55
13297.36,100,44,45849,81920,392.97,400.00,1350,59
13302.41,100,51,45849,81920,325.42,400.00,1410,55
13307.47,100,51,45849,81920,360.17,400.00,1410,55
13312.53,100,49,45849,81920,372.18,400.00,1380,56
13317.59,100,51,45849,81920,366.53,400.00,1410,56
13322.65,100,52,45849,81920,264.74,400.00,1410,51
13327.71,100,56,45849,81920,277.50,400.00,1410,50
13332.78,100,59,45849,81920,280.12,400.00,1410,50
13337.84,100,62,45849,81920,285.83,400.00,1410,50
13342.9,100,49,45849,81920,373.07,400.00,1410,54
13347.96,100,45,45849,81920,389.27,400.00,1395,56
13353.02,100,50,45849,81920,347.28,400.00,1410,54
13358.08,100,53,45849,81920,354.77,400.00,1395,54
13363.14,100,51,45849,81920,341.96,400.00,1410,54
13368.2,100,57,45849,81920,328.31,400.00,1410,55
13373.25,82,41,45849,81920,363.11,400.00,1410,57
13378.32,100,53,45849,81920,262.56,400.00,1410,50
13383.37,100,56,45849,81920,268.33,400.00,1410,49
13388.43,100,58,45849,81920,261.36,400.00,1410,48
13393.49,100,58,45849,81920,265.18,400.00,1410,48
13398.55,100,55,45849,81920,360.77,400.00,1410,54
13403.61,100,45,45849,81920,298.68,400.00,1380,56
13408.67,100,51,45849,81920,343.43,400.00,1410,53
13413.73,97,79,45849,81920,303.83,400.00,1410,53
13418.8,95,48,45849,81920,366.91,400.00,1410,54
13423.85,100,51,45849,81920,331.46,400.00,1410,55
13428.92,100,51,45849,81920,257.70,400.00,1410,49
13433.98,100,55,45849,81920,257.17,400.00,1410,49
13439.04,100,59,45849,81920,269.17,400.00,1410,49
13444.09,100,62,45849,81920,280.08,400.00,1410,49
13449.15,100,55,45849,81920,367.80,400.00,1410,53
13454.21,100,45,45849,81920,386.75,400.00,1410,56
13459.27,100,51,45849,81920,325.00,400.00,1410,54
13464.34,100,61,45849,81920,329.86,400.00,1410,53
13469.4,100,51,45849,81920,357.67,400.00,1410,55
13474.47,100,50,45849,81920,321.69,400.00,1410,53
13479.53,100,50,45849,81920,361.91,400.00,1410,55
13484.59,100,54,45849,81920,265.45,400.00,1410,49
13489.65,100,57,45849,81920,279.09,400.00,1410,49
13494.71,100,61,45849,81920,283.70,400.00,1410,49
13499.81,100,62,45849,81920,286.18,400.00,1410,49
13504.87,100,50,45849,81920,357.43,400.00,1410,54
13509.93,100,45,45849,81920,369.46,400.00,1410,56
13514.97,100,51,45849,81920,332.89,400.00,1410,53
13520.03,100,51,45849,81920,257.24,400.00,1410,55
13525.09,100,55,45849,81920,333.16,400.00,1410,54
13530.15,100,51,45849,81920,326.80,400.00,1410,54
13535.21,98,78,45849,81920,334.68,400.00,1410,55
13540.27,100,54,45849,81920,264.85,400.00,1410,49
13545.33,100,58,45849,81920,275.45,400.00,1410,49
13550.39,100,61,45849,81920,288.91,400.00,1410,50
13555.45,100,63,45849,81920,288.91,400.00,1410,49
13560.5,100,48,45849,81920,355.72,400.00,1410,54
13565.56,100,44,45849,81920,303.86,400.00,1410,56
13570.64,100,51,45849,81920,365.54,400.00,1410,55
13575.7,100,51,45849,81920,372.52,400.00,1410,55
13580.76,98,67,45849,81920,287.78,400.00,1410,52
13585.82,100,51,45849,81920,358.33,400.00,1410,54
13590.88,100,50,45849,81920,263.76,400.00,1410,50
13595.94,100,57,45849,81920,277.59,400.00,1410,50
13601.0,100,59,45849,81920,281.55,400.00,1410,49
13606.06,100,60,45849,81920,279.23,400.00,1410,49
13611.11,0,0,45849,81920,86.40,400.00,1410,42
13616.19,100,49,45849,81920,329.93,400.00,1395,54
13621.26,100,44,45849,81920,365.17,400.00,1410,57
13626.32,100,50,45849,81920,339.25,400.00,1410,53
13631.37,97,66,45849,81920,312.88,400.00,1410,54
13636.43,100,50,45849,81920,360.16,400.00,1410,55
13641.49,100,51,45849,81920,326.20,400.00,1410,54
13646.55,100,51,45849,81920,251.26,400.00,1410,49
13651.61,100,57,45849,81920,276.38,400.00,1410,49
13656.67,100,62,45849,81920,290.20,400.00,1410,50
13661.73,100,65,45849,81920,292.59,400.00,1410,50
13666.79,100,67,45849,81920,305.33,400.00,1410,50
13671.85,100,56,45849,81920,372.18,400.00,1380,55
13676.91,100,45,45849,81920,387.02,400.00,1410,57
13681.97,100,51,45849,81920,340.33,400.00,1410,55
13687.02,95,48,45849,81920,378.06,400.00,1350,57
13692.12,95,47,45849,81920,383.31,400.00,1410,56
13697.17,100,50,45849,81920,361.31,400.00,1410,55
13702.23,100,51,45849,81920,260.49,400.00,1410,50
13707.28,100,57,45849,81920,280.19,400.00,1410,50
13712.34,100,61,45849,81920,285.93,400.00,1410,50
13717.39,100,62,45849,81920,288.35,400.00,1410,50
13722.45,0,0,45849,81920,86.38,400.00,1410,43
13727.5,100,61,45849,81920,392.51,400.00,1410,57
13732.57,0,0,45849,81920,200.54,400.00,1410,53
13737.63,100,51,45849,81920,332.56,400.00,1410,57
13742.68,100,51,45849,81920,332.89,400.00,1410,57
13747.74,100,49,45849,81920,379.19,400.00,1410,59
13752.79,100,50,45849,81920,346.80,400.00,1410,58
13757.85,100,54,45849,81920,268.11,400.00,1410,53
13762.9,100,56,45849,81920,279.90,400.00,1410,52
13767.96,100,59,45849,81920,280.82,400.00,1410,52
13773.01,100,58,45849,81920,274.46,400.00,1410,52
13778.07,100,55,45849,81920,368.70,400.00,1410,57
13783.13,100,45,45849,81920,344.60,400.00,1395,59
13788.18,97,67,45849,81920,363.06,400.00,1410,57
13793.23,95,48,45849,81920,371.53,400.00,1410,60
13798.29,100,52,45849,81920,329.18,400.00,1410,58
13803.36,100,50,45849,81920,331.62,400.00,1410,58
13808.41,45,31,45849,81920,251.47,400.00,1410,54
13813.46,100,55,45849,81920,271.74,400.00,1410,53
13818.52,100,59,45849,81920,287.45,400.00,1410,53
13823.58,100,63,45849,81920,292.64,400.00,1410,54
13828.63,100,65,45849,81920,304.69,400.00,1410,54
13833.68,100,54,45849,81920,358.82,400.00,1410,58
13838.74,100,36,45849,81920,312.29,400.00,1365,59
13843.8,100,51,45849,81920,357.63,400.00,1410,58
13848.85,97,62,45849,81920,327.66,400.00,1410,58
13853.91,100,51,45849,81920,263.27,400.00,1410,58
13858.96,100,51,45849,81920,356.48,400.00,1410,58
13864.01,100,51,45849,81920,261.80,400.00,1410,52
13869.07,100,54,45849,81920,261.75,400.00,1410,51
13874.12,100,56,45849,81920,271.15,400.00,1410,51
13879.18,100,58,45849,81920,272.01,400.00,1410,50
13884.24,100,48,45849,81920,373.70,400.00,1410,55
13889.3,100,37,45849,81920,376.15,400.00,1410,57
13894.36,100,51,45849,81920,340.36,400.00,1410,55
13899.42,100,51,45849,81920,342.81,400.00,1410,55
13904.47,94,47,45849,81920,380.26,400.00,1350,59
13909.53,100,50,45849,81920,326.19,400.00,1410,56
13914.59,98,77,45849,81920,311.04,400.00,1410,56
13919.65,100,55,45849,81920,90.76,400.00,1410,48
13924.7,100,60,45849,81920,286.26,400.00,1410,51
13929.76,100,64,45849,81920,291.12,400.00,1410,51
13934.82,100,66,45849,81920,297.78,400.00,1410,51
13939.87,100,61,45849,81920,371.41,400.00,1410,55
13944.93,100,36,45849,81920,385.75,400.00,1395,57
13950.03,100,51,45849,81920,334.66,400.00,1410,55
13955.09,98,76,45849,81920,324.95,400.00,1410,55
13960.15,95,48,45849,81920,362.29,400.00,1410,56
13965.21,100,51,45849,81920,334.01,400.00,1410,55
13970.27,95,46,45849,81920,362.51,400.00,1410,56
13975.33,100,53,45849,81920,268.99,400.00,1410,50
13980.39,100,58,45849,81920,280.19,400.00,1410,50
13985.45,100,59,45849,81920,284.76,400.00,1410,50
13990.5,100,62,45849,81920,288.70,400.00,1410,50
13995.56,100,59,45849,81920,339.40,400.00,1410,53
14000.61,100,49,45849,81920,367.88,400.00,1410,55
14005.67,100,44,45849,81920,365.84,400.00,1410,58
14010.73,100,51,45849,81920,337.79,400.00,1410,55
14015.79,100,50,45849,81920,303.21,400.00,1410,55
14020.85,100,50,45849,81920,354.91,400.00,1410,56
14025.91,100,50,45849,81920,351.87,400.00,1410,55
14030.97,95,46,45849,81920,365.77,400.00,1410,56
14036.03,100,54,45849,81920,266.21,400.00,1410,50
14041.09,100,60,45849,81920,285.33,400.00,1410,51
14046.15,100,63,45849,81920,297.16,400.00,1410,51
14051.21,100,65,45849,81920,296.88,400.00,1410,51
14056.27,100,61,45849,81920,419.45,400.00,1410,54
14061.35,100,49,45849,81920,402.67,400.00,1380,57
14066.41,100,51,45849,81920,353.83,400.00,1410,55
14071.47,100,48,45849,81920,252.80,400.00,1410,53
14076.53,100,51,45849,81920,337.87,400.00,1410,55
14081.59,100,62,45849,81920,356.09,400.00,1410,55
14086.65,95,48,45849,81920,373.40,400.00,1410,56
14091.72,100,54,45849,81920,269.89,400.00,1410,50
14096.77,100,59,45849,81920,281.23,400.00,1410,50
14101.83,100,64,45849,81920,296.56,400.00,1410,50
14106.89,100,67,45849,81920,305.92,400.00,1410,51
14111.97,100,54,45849,81920,360.54,400.00,1395,53
14117.03,100,40,45849,81920,366.48,400.00,1410,56
14122.09,97,64,45849,81920,367.67,400.00,1410,53
14127.15,100,51,45849,81920,347.31,400.00,1410,55
14132.21,98,72,45849,81920,343.79,400.00,1410,54
14137.27,100,51,45849,81920,335.95,400.00,1410,55
14142.33,100,51,45849,81920,367.65,400.00,1410,55
14147.39,100,54,45849,81920,264.63,400.00,1410,50
14152.45,100,59,45849,81920,284.30,400.00,1410,50
14157.52,100,61,45849,81920,287.10,400.00,1410,50
14162.58,100,60,45849,81920,280.13,400.00,1410,49
14167.64,100,52,45849,81920,347.08,400.00,1395,53
14172.7,100,47,45849,81920,424.89,400.00,1365,56
14177.76,100,59,45849,81920,374.69,400.00,1410,55
14182.82,100,51,45849,81920,331.37,400.00,1410,55
14187.88,98,64,45849,81920,317.78,400.00,1410,54
14192.95,100,51,45849,81920,357.81,400.00,1410,54
14198.05,97,76,45849,81920,314.83,400.00,1410,54
14203.12,100,54,45849,81920,266.54,400.00,1410,50
14208.19,30,17,45849,81920,270.27,400.00,1410,47
14213.26,100,62,45849,81920,287.10,400.00,1410,50
14218.32,100,62,45849,81920,284.98,400.00,1410,49
14223.38,100,49,45849,81920,369.34,400.00,1410,54
14228.43,100,40,45849,81920,380.11,400.00,1365,57
14233.49,100,51,45849,81920,349.56,400.00,1410,54
14238.55,97,66,45849,81920,357.43,400.00,1410,54
14243.61,100,51,45849,81920,359.62,400.00,1410,55
14248.67,100,51,45849,81920,314.23,400.00,1410,54
14253.73,73,38,45849,81920,246.47,400.00,1410,50
14258.79,100,55,45849,81920,266.00,400.00,1410,49
14263.85,100,56,45849,81920,265.67,400.00,1410,49
14268.92,99,58,45849,81920,270.55,400.00,1410,49
14273.97,0,0,45849,81920,85.42,400.00,1410,41
14279.04,100,51,45849,81920,360.61,400.00,1365,55
14284.1,100,43,45849,81920,387.02,400.00,1410,56
14289.16,94,47,45849,81920,365.33,400.00,1410,55
14294.21,100,60,45849,81920,371.16,400.00,1410,55
14299.27,100,66,45849,81920,303.21,400.00,1410,54
14304.33,100,50,45849,81920,349.55,400.00,1410,54
14309.41,100,52,45849,81920,261.96,400.00,1410,50
14314.47,100,58,45849,81920,274.46,400.00,1410,50
14319.54,61,36,45849,81920,282.04,400.00,1410,49
14324.59,100,59,45849,81920,275.02,400.00,1410,49
14329.65,100,55,45849,81920,362.66,400.00,1410,53
14334.71,100,55,45849,81920,357.67,400.00,1410,54
14339.77,100,45,45849,81920,315.66,400.00,1410,52
14344.83,100,60,45849,81920,348.96,400.00,1410,53
14349.89,100,51,45849,81920,341.96,400.00,1410,54
14354.94,100,50,45849,81920,430.16,400.00,1410,53
14360.0,100,51,45849,81920,323.48,400.00,1410,55
14365.05,100,51,45849,81920,259.30,400.00,1410,50
14370.1,82,45,45849,81920,91.55,400.00,1410,45
14375.16,100,56,45849,81920,262.02,400.00,1410,49
14380.22,100,58,45849,81920,269.30,400.00,1410,49
14385.27,100,60,45849,81920,335.01,400.00,1410,53
14390.33,100,49,45849,81920,372.45,400.00,1395,56
14395.39,100,51,45849,81920,306.24,400.00,1410,53
14400.44,97,61,45849,81920,443.19,400.00,1395,52
14405.49,100,51,45849,81920,316.80,400.00,1410,54
14410.55,100,49,45849,81920,322.89,400.00,1410,53
14415.6,100,51,45849,81920,330.70,400.00,1410,53
14420.66,100,53,45849,81920,260.82,400.00,1410,49
14425.71,100,59,45849,81920,273.87,400.00,1410,49
14430.77,100,61,45849,81920,279.93,400.00,1410,49
14435.82,100,64,45849,81920,286.85,400.00,1410,49
14440.88,100,54,45849,81920,361.86,400.00,1410,54
14445.93,100,45,45849,81920,393.48,400.00,1410,56
14450.98,100,51,45849,81920,319.84,400.00,1410,53
14456.04,100,51,45849,81920,356.38,400.00,1410,54
14461.12,100,51,45849,81920,373.05,400.00,1410,55
