t,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw,power.limit,clocks.sm,temperature.gpu
2082.19,0,0,74395,81920,71.07,400.00,1155,35
2084.26,0,0,74395,81920,71.00,400.00,1155,35
2086.38,0,0,74395,81920,71.07,400.00,1155,35
2088.45,0,0,74395,81920,71.07,400.00,1155,35
2090.52,0,0,74395,81920,71.32,400.00,1155,35
2092.58,0,0,74395,81920,71.07,400.00,1155,35
2094.65,0,0,74395,81920,71.07,400.00,1155,35
2096.72,0,0,74395,81920,71.07,400.00,1155,35
2098.78,0,0,74395,81920,71.07,400.00,1155,35
2100.84,0,0,74395,81920,71.00,400.00,1155,35
2102.91,0,0,74395,81920,71.00,400.00,1155,35
2104.97,0,0,74395,81920,71.07,400.00,1155,35
2107.03,0,0,74395,81920,71.07,400.00,1155,35
2109.09,0,0,74395,81920,71.39,400.00,1155,35
2111.15,0,0,74395,81920,71.00,400.00,1155,35
2113.22,0,0,74395,81920,71.32,400.00,1155,35
2115.28,0,0,74395,81920,71.07,400.00,1155,35
2117.34,0,0,74395,81920,71.07,400.00,1155,35
2119.41,0,0,74395,81920,71.32,400.00,1155,35
2121.47,0,0,74395,81920,71.07,400.00,1155,35
2123.54,0,0,74395,81920,71.39,400.00,1155,35
2125.61,0,0,74395,81920,71.07,400.00,1155,35
2127.68,0,0,74395,81920,71.07,400.00,1155,35
2129.74,0,0,74395,81920,71.07,400.00,1155,35
2131.81,0,0,74395,81920,71.07,400.00,1155,35
2133.88,0,0,74395,81920,71.00,400.00,1155,35
2135.95,0,0,74395,81920,71.00,400.00,1155,35
2138.01,0,0,74395,81920,71.00,400.00,1155,35
2140.08,0,0,74395,81920,70.92,400.00,1155,35
2142.15,0,0,74395,81920,71.07,400.00,1155,35
2144.21,0,0,74395,81920,71.32,400.00,1155,35
2146.38,0,0,74395,81920,71.00,400.00,1155,35
2148.44,0,0,74395,81920,71.39,400.00,1155,35
2150.51,0,0,74395,81920,71.00,400.00,1155,35
2152.57,0,0,74395,81920,71.14,400.00,1155,35
2154.64,0,0,74395,81920,71.00,400.00,1155,35
2156.71,0,0,74395,81920,71.07,400.00,1155,35
2158.78,0,0,74395,81920,71.07,400.00,1155,35
2160.84,0,0,74395,81920,71.07,400.00,1155,35
2162.91,0,0,74395,81920,71.07,400.00,1155,35
2164.97,0,0,74395,81920,71.39,400.00,1155,35
2167.05,0,0,74395,81920,71.32,400.00,1155,35
2169.11,0,0,74395,81920,71.14,400.00,1155,35
2171.18,0,0,74395,81920,71.00,400.00,1155,35
2173.25,0,0,74395,81920,71.07,400.00,1155,35
2175.31,0,0,74395,81920,71.07,400.00,1155,35
2177.45,0,0,74395,81920,71.07,400.00,1155,35
2179.52,0,0,74395,81920,71.07,400.00,1155,35
2181.59,0,0,74395,81920,71.07,400.00,1155,35
2183.66,0,0,74395,81920,71.00,400.00,1155,35
2185.76,0,0,74395,81920,71.39,400.00,1155,35
2187.83,0,0,74395,81920,71.39,400.00,1155,35
2189.89,0,0,74395,81920,71.07,400.00,1155,35
2191.96,0,0,74395,81920,71.07,400.00,1155,35
2194.03,0,0,74395,81920,71.07,400.00,1155,35
2196.1,0,0,74395,81920,71.07,400.00,1155,35
2198.16,0,0,74395,81920,71.00,400.00,1155,35
2200.23,0,0,74395,81920,71.00,400.00,1155,35
2202.3,0,0,74395,81920,70.79,400.00,1155,35
2204.36,0,0,74395,81920,71.59,400.00,1155,35
2206.44,0,0,74395,81920,71.07,400.00,1155,35
2208.52,0,0,74395,81920,71.07,400.00,1155,35
2210.58,0,0,74395,81920,71.07,400.00,1155,35
2212.65,0,0,74395,81920,71.07,400.00,1155,35
2214.71,0,0,74395,81920,71.07,400.00,1155,35
2216.86,0,0,74395,81920,71.07,400.00,1155,35
2218.93,0,0,74395,81920,71.07,400.00,1155,35
2220.99,0,0,74395,81920,71.07,400.00,1155,35
2223.06,0,0,74395,81920,71.39,400.00,1155,35
2225.13,0,0,74395,81920,71.00,400.00,1155,35
2227.28,0,0,74395,81920,71.00,400.00,1155,35
2229.35,0,0,74395,81920,71.07,400.00,1155,35
2231.41,0,0,74395,81920,71.00,400.00,1155,35
2233.48,0,0,74395,81920,71.07,400.00,1155,35
2235.55,0,0,74395,81920,71.07,400.00,1155,35
2237.62,0,0,74395,81920,71.00,400.00,1155,35
2239.69,0,0,74395,81920,71.14,400.00,1155,35
2241.75,0,0,74395,81920,71.39,400.00,1155,35
2243.81,0,0,74395,81920,71.32,400.00,1155,35
2245.88,0,0,74395,81920,71.07,400.00,1155,35
2248.02,0,0,74395,81920,71.00,400.00,1155,35
2250.08,0,0,74395,81920,71.00,400.00,1155,35
2252.14,0,0,74395,81920,71.07,400.00,1155,35
2254.21,0,0,74395,81920,71.39,400.00,1155,35
2256.29,0,0,74395,81920,71.14,400.00,1155,35
2258.35,0,0,74395,81920,71.00,400.00,1155,35
2260.42,0,0,74395,81920,71.32,400.00,1155,35
2262.48,0,0,74395,81920,71.07,400.00,1155,35
2264.55,0,0,74395,81920,71.07,400.00,1155,35
2266.62,0,0,74395,81920,71.00,400.00,1155,35
2268.68,0,0,74395,81920,71.07,400.00,1155,35
2270.75,0,0,74395,81920,71.00,400.00,1155,35
2272.82,0,0,74395,81920,70.87,400.00,1155,35
2274.89,0,0,74395,81920,71.32,400.00,1155,35
2276.95,0,0,74395,81920,71.00,400.00,1155,35
2279.02,0,0,74395,81920,71.07,400.00,1155,35
2281.09,0,0,74395,81920,71.00,400.00,1155,35
2283.16,0,0,74395,81920,71.32,400.00,1155,35
2285.41,0,0,74395,81920,71.00,400.00,1155,35
2287.48,0,0,74395,81920,71.00,400.00,1155,35
2289.55,0,0,74395,81920,71.00,400.00,1155,35
2291.62,0,0,74395,81920,71.07,400.00,1155,35
2293.69,0,0,74395,81920,71.39,400.00,1155,35
2295.76,0,0,74395,81920,71.07,400.00,1155,35
2297.84,0,0,74395,81920,71.00,400.00,1155,35
2299.91,0,0,74395,81920,71.39,400.00,1155,35
2301.98,0,0,74395,81920,71.07,400.00,1155,35
2304.12,0,0,74395,81920,71.00,400.00,1155,35
2306.19,0,0,74395,81920,71.07,400.00,1155,35
2308.26,0,0,74395,81920,71.00,400.00,1155,35
2310.33,0,0,74395,81920,71.07,400.00,1155,35
2312.4,0,0,74395,81920,71.32,400.00,1155,35
2314.58,0,0,74395,81920,71.00,400.00,1155,35
2316.65,0,0,74395,81920,71.07,400.00,1155,35
2318.72,0,0,74395,81920,71.32,400.00,1155,35
2320.79,0,0,74395,81920,71.39,400.00,1155,35
2322.85,0,0,74395,81920,71.07,400.00,1155,35
2324.96,0,0,74395,81920,71.39,400.00,1155,35
2327.02,0,0,74395,81920,71.07,400.00,1155,35
2329.09,0,0,74395,81920,70.79,400.00,1155,35
2331.16,0,0,74395,81920,71.00,400.00,1155,35
2333.22,0,0,74395,81920,71.07,400.00,1155,35
2335.29,0,0,74395,81920,70.72,400.00,1155,35
2337.36,0,0,74395,81920,71.39,400.00,1155,35
2339.42,0,0,74395,81920,71.07,400.00,1155,35
2341.48,0,0,74395,81920,71.07,400.00,1155,35
2343.55,0,0,74395,81920,71.07,400.00,1155,35
2345.61,0,0,74395,81920,71.00,400.00,1155,35
2347.68,0,0,74395,81920,70.92,400.00,1155,35
2349.75,0,0,74395,81920,71.00,400.00,1155,35
2351.8,0,0,74395,81920,71.00,400.00,1155,35
2353.9,0,0,74395,81920,71.00,400.00,1155,35
2355.96,0,0,74395,81920,71.07,400.00,1155,35
2358.02,0,0,74395,81920,71.39,400.00,1155,35
2360.09,0,0,74395,81920,71.07,400.00,1155,35
2362.16,0,0,74395,81920,71.07,400.00,1155,35
2364.22,0,0,74395,81920,71.07,400.00,1155,35
2366.29,0,0,74395,81920,71.00,400.00,1155,35
2368.35,0,0,74395,81920,71.00,400.00,1155,35
2370.42,0,0,74395,81920,71.07,400.00,1155,35
2372.48,0,0,74395,81920,71.00,400.00,1155,35
2374.55,0,0,74395,81920,71.07,400.00,1155,35
2376.62,0,0,74395,81920,71.39,400.00,1155,35
2378.69,0,0,74395,81920,71.39,400.00,1155,35
2380.75,0,0,74395,81920,71.07,400.00,1155,35
2382.81,0,0,74395,81920,71.07,400.00,1155,35
2384.9,0,0,74395,81920,71.32,400.00,1155,35
2386.97,0,0,74395,81920,71.07,400.00,1155,35
2389.03,0,0,74395,81920,71.07,400.00,1155,35
2391.09,0,0,74395,81920,71.07,400.00,1155,35
2393.16,0,0,74395,81920,71.07,400.00,1155,35
2395.33,0,0,74395,81920,71.07,400.00,1155,35
2397.4,0,0,74395,81920,71.07,400.00,1155,35
2399.46,0,0,74395,81920,71.07,400.00,1155,35
2401.53,0,0,74395,81920,71.07,400.00,1155,35
2403.6,0,0,74395,81920,71.07,400.00,1155,35
2405.66,0,0,74395,81920,71.07,400.00,1155,35
2407.73,0,0,74395,81920,71.07,400.00,1155,35
2409.8,0,0,74395,81920,71.07,400.00,1155,35
2411.87,0,0,74395,81920,70.72,400.00,1155,35
2413.93,0,0,74395,81920,70.92,400.00,1155,35
2416.0,0,0,74395,81920,71.39,400.00,1155,35
2418.06,0,0,74395,81920,71.00,400.00,1155,35
2420.13,0,0,74395,81920,71.14,400.00,1155,35
2422.2,0,0,74395,81920,71.00,400.00,1155,35
2424.27,0,0,74395,81920,71.00,400.00,1155,35
2426.44,0,0,74395,81920,71.07,400.00,1155,35
2428.51,0,0,74395,81920,71.07,400.00,1155,35
2430.57,0,0,74395,81920,71.07,400.00,1155,35
2432.64,0,0,74395,81920,71.00,400.00,1155,35
2434.71,0,0,74395,81920,71.07,400.00,1155,35
2436.78,0,0,74395,81920,71.39,400.00,1155,35
2438.85,0,0,74395,81920,71.39,400.00,1155,35
2440.95,0,0,74395,81920,71.07,400.00,1155,35
2443.01,0,0,74395,81920,71.07,400.00,1155,35
2445.08,0,0,74395,81920,71.39,400.00,1155,35
2447.15,0,0,74395,81920,71.07,400.00,1155,35
2449.22,0,0,74395,81920,71.07,400.00,1155,35
2451.28,0,0,74395,81920,71.00,400.00,1155,35
2453.34,0,0,74395,81920,71.07,400.00,1155,35
2455.41,0,0,74395,81920,71.95,400.00,1155,35
2457.54,0,0,74395,81920,71.39,400.00,1155,35
2459.61,0,0,74395,81920,71.07,400.00,1155,35
2461.68,0,0,74395,81920,71.00,400.00,1155,35
2463.75,0,0,74395,81920,70.79,400.00,1155,35
2465.82,0,0,74395,81920,71.07,400.00,1155,35
2467.95,0,0,74395,81920,71.07,400.00,1155,35
2470.01,0,0,74395,81920,70.79,400.00,1155,35
2472.08,0,0,74395,81920,71.00,400.00,1155,35
2474.15,0,0,74395,81920,71.39,400.00,1155,35
2476.22,0,0,74395,81920,71.07,400.00,1155,35
2478.3,0,0,74395,81920,71.00,400.00,1155,35
2480.37,0,0,74395,81920,71.07,400.00,1155,35
2482.45,0,0,74395,81920,71.07,400.00,1155,35
2484.51,0,0,74395,81920,71.00,400.00,1155,35
2486.58,0,0,74395,81920,71.07,400.00,1155,35
2488.65,0,0,74395,81920,71.07,400.00,1155,35
2490.71,0,0,74395,81920,71.07,400.00,1155,35
2492.78,0,0,74395,81920,71.07,400.00,1155,35
2494.84,0,0,74395,81920,71.32,400.00,1155,35
2496.91,0,0,74395,81920,71.14,400.00,1155,35
2498.97,0,0,74395,81920,71.07,400.00,1155,35
2501.04,0,0,74395,81920,71.07,400.00,1155,35
2503.1,0,0,74395,81920,71.07,400.00,1155,35
2505.17,0,0,74395,81920,71.00,400.00,1155,35
2507.24,0,0,74395,81920,71.07,400.00,1155,35
2509.31,0,0,74395,81920,71.00,400.00,1155,35
2511.37,0,0,74395,81920,71.07,400.00,1155,35
2513.44,0,0,74395,81920,71.39,400.00,1155,35
2515.5,0,0,74395,81920,71.47,400.00,1155,35
2517.58,0,0,74395,81920,71.39,400.00,1155,35
2519.65,0,0,74395,81920,71.07,400.00,1155,35
2521.71,0,0,74395,81920,71.39,400.00,1155,35
2523.78,0,0,74395,81920,71.39,400.00,1155,35
2525.94,0,0,74395,81920,71.07,400.00,1155,35
2528.01,0,0,74395,81920,71.39,400.00,1155,35
2530.08,0,0,74395,81920,70.79,400.00,1155,35
2532.14,0,0,74395,81920,71.00,400.00,1155,35
2534.3,0,0,74395,81920,71.07,400.00,1155,35
2536.36,0,0,74395,81920,71.07,400.00,1155,35
2538.43,0,0,74395,81920,71.00,400.00,1155,35
2540.5,0,0,74395,81920,71.07,400.00,1155,35
2542.57,0,0,74395,81920,71.07,400.00,1155,35
2544.64,0,0,74395,81920,71.07,400.00,1155,35
2546.7,0,0,74395,81920,71.07,400.00,1155,35
2548.77,0,0,74395,81920,71.00,400.00,1155,35
2550.83,0,0,74395,81920,71.07,400.00,1155,35
2552.9,0,0,74395,81920,71.32,400.00,1155,35
2554.96,0,0,74395,81920,71.25,400.00,1155,35
2557.03,0,0,74395,81920,71.07,400.00,1155,35
2559.1,0,0,74395,81920,71.00,400.00,1155,35
2561.16,0,0,74395,81920,71.07,400.00,1155,35
2563.23,0,0,74395,81920,71.07,400.00,1155,35
2565.31,0,0,74395,81920,71.00,400.00,1155,35
2567.37,0,0,74395,81920,71.07,400.00,1155,35
2569.44,0,0,74395,81920,71.07,400.00,1155,35
2571.51,0,0,74395,81920,71.00,400.00,1155,35
2573.58,0,0,74395,81920,71.39,400.00,1155,35
2575.66,0,0,74395,81920,71.39,400.00,1155,35
2577.73,0,0,74395,81920,71.07,400.00,1155,35
2579.79,0,0,74395,81920,71.32,400.00,1155,35
2581.86,0,0,74395,81920,71.00,400.00,1155,35
2583.92,0,0,74395,81920,71.07,400.00,1155,35
2585.99,0,0,74395,81920,71.39,400.00,1155,35
2588.06,0,0,74395,81920,71.00,400.00,1155,35
2590.12,0,0,74395,81920,71.32,400.00,1155,35
2592.19,0,0,74395,81920,71.59,400.00,1155,35
2594.34,0,0,74395,81920,71.39,400.00,1155,35
2596.41,0,0,74395,81920,71.00,400.00,1155,35
2598.47,0,0,74395,81920,71.00,400.00,1155,35
2600.54,0,0,74395,81920,71.07,400.00,1155,35
2602.61,0,0,74395,81920,70.87,400.00,1155,35
2604.68,0,0,74395,81920,70.79,400.00,1155,35
2606.74,0,0,74395,81920,71.07,400.00,1155,35
2608.81,0,0,74395,81920,71.07,400.00,1155,35
2610.87,0,0,74395,81920,71.07,400.00,1155,35
2612.94,0,0,74395,81920,71.39,400.00,1155,35
2615.05,0,0,74395,81920,71.07,400.00,1155,35
2617.12,0,0,74395,81920,71.07,400.00,1155,35
2619.18,0,0,74395,81920,71.07,400.00,1155,35
2621.25,0,0,74395,81920,71.07,400.00,1155,35
2623.32,0,0,74395,81920,71.00,400.00,1155,35
2625.41,0,0,74395,81920,71.00,400.00,1155,35
2627.48,0,0,74395,81920,71.07,400.00,1155,35
2629.55,0,0,74395,81920,71.00,400.00,1155,35
2631.61,0,0,74395,81920,71.39,400.00,1155,35
2633.68,0,0,74395,81920,71.07,400.00,1155,35
2635.75,0,0,74395,81920,71.00,400.00,1155,35
2637.82,0,0,74395,81920,71.07,400.00,1155,35
2639.88,0,0,74395,81920,71.00,400.00,1155,35
2641.95,0,0,74395,81920,71.32,400.00,1155,35
2644.02,0,0,74395,81920,71.39,400.00,1155,35
2646.09,0,0,74395,81920,71.32,400.00,1155,35
2648.16,0,0,74395,81920,71.07,400.00,1155,35
2650.23,0,0,74395,81920,71.39,400.00,1155,35
2652.3,0,0,74395,81920,71.32,400.00,1155,35
2654.44,0,0,74395,81920,71.39,400.00,1155,35
2656.51,0,0,74395,81920,71.00,400.00,1155,35
2658.58,0,0,74395,81920,71.32,400.00,1155,35
2660.65,0,0,74395,81920,71.07,400.00,1155,35
2662.72,0,0,74395,81920,71.07,400.00,1155,35
2664.78,0,0,74395,81920,70.79,400.00,1155,35
2666.85,0,0,74395,81920,71.00,400.00,1155,35
2668.91,0,0,74395,81920,71.32,400.00,1155,35
2670.98,0,0,74395,81920,71.07,400.00,1155,35
2673.06,0,0,74395,81920,71.07,400.00,1155,35
2675.18,0,0,74395,81920,71.00,400.00,1155,35
2677.24,0,0,74395,81920,71.07,400.00,1155,35
2679.3,0,0,74395,81920,71.00,400.00,1155,35
2681.37,0,0,74395,81920,71.07,400.00,1155,35
2683.43,0,0,74395,81920,71.00,400.00,1155,35
2685.5,0,0,74395,81920,71.00,400.00,1155,35
2687.56,0,0,74395,81920,71.07,400.00,1155,35
2689.63,0,0,74395,81920,71.32,400.00,1155,35
2691.69,0,0,74395,81920,71.32,400.00,1155,35
2693.76,0,0,74395,81920,71.07,400.00,1155,35
2695.82,0,0,74395,81920,71.00,400.00,1155,35
2697.89,0,0,74395,81920,71.07,400.00,1155,35
2699.95,0,0,74395,81920,71.07,400.00,1155,35
